post_id,title,event_num,match_text,snippet,type
76689,"""... a date which will live in INFAMY ...""",11,DODGEBALL 11,"...de for the first time in their careers. Legend Tom Adams , Legend John Tronolone - the second annual holiday edition comes full speed on December 22! DODGEBALL 118 / DODGEBALL 119: Double Header! It's back-to-back nights of the kick-ass dodgeball action you just can't get enough of! Remember to mark Friday, Dec...",missing_event
76689,"""... a date which will live in INFAMY ...""",11,DODGEBALL 11,"... time in their careers. Legend Tom Adams , Legend John Tronolone - the second annual holiday edition comes full speed on December 22! DODGEBALL 118 / DODGEBALL 119: Double Header! It's back-to-back nights of the kick-ass dodgeball action you just can't get enough of! Remember to mark Friday, December 28 and Sat...",missing_event
76977,WHIP-IT Good,11,DODGEBALL 11,WHIP-IT Good 2007 GOLD AWARDS Voting for the year-end Gold Awards will begin at DODGEBALL 116! DODGEBALL LXXXI: CREAMation 1 This inaugural encounter witnessed members of the two most destructive families annihilate their supposed best friend...,missing_event
76977,WHIP-IT Good,11,DODGEBALL 11,"...dams extracted a great deal of redemption, defeating nemisis Kevin Fitzpatrick in one of the sport's most thrilling return bouts. ................... DODGEBALL 116: CREAMation 4 TRAVIS MILLS vs. RYAN MCCROREY The ever-so popular CREAMation Rules is back and fighting to stay clean in this fourth meeting will be ...",missing_event
76977,WHIP-IT Good,11,DODGEBALL 11,"...down the mighty Tom Adams at DODGEBALL 32. It should be very interesting to see how all of these similarities play out. One thing is for sure though: DODGEBALL 116 will deliver yet another stellar performance from two established veterans. Who's getting ""creamed""? Who' leaving clean? Ah, The Road to 120 . You g...",missing_event
76977,WHIP-IT Good,11,DODGEBALL 11,"...ed veterans. Who's getting ""creamed""? Who' leaving clean? Ah, The Road to 120 . You gotta love it. ________________________________________ _________ DODGEBALL 117 John Tronolone vs. Tom Adams - the special Xmas main event on December 22. DODGEBALL 118 / DODGEBALL 119: Double Header! Mark Friday, December 28 an...",missing_event
76977,WHIP-IT Good,11,DODGEBALL 11,"... love it. ________________________________________ _________ DODGEBALL 117 John Tronolone vs. Tom Adams - the special Xmas main event on December 22. DODGEBALL 118 / DODGEBALL 119: Double Header! Mark Friday, December 28 and Saturday, December 29 on your calenders! DODGEBALL 120 The climactical season finale ex...",missing_event
76977,WHIP-IT Good,11,DODGEBALL 11,"...__________________________________ _________ DODGEBALL 117 John Tronolone vs. Tom Adams - the special Xmas main event on December 22. DODGEBALL 118 / DODGEBALL 119: Double Header! Mark Friday, December 28 and Saturday, December 29 on your calenders! DODGEBALL 120 The climactical season finale extraganza on Janu...",missing_event
77311,The FALL of DUSSELDORF,11,DODGEBALL 11,...all.livejournal.com hope to have update on his condition and certainly wish him well. RECORDS > Attendance: 17 > New Players: (0) - The attendance of DODGEBALL 116 saw a rather large drop when compared to the last couple of weeks. The turnout of 17 is the lowest since DODGEBALL 77 in late-February. - After 27 w...,missing_event
77311,The FALL of DUSSELDORF,11,DODGEBALL 11,"...t couple of weeks. The turnout of 17 is the lowest since DODGEBALL 77 in late-February. - After 27 weeks of dry weather, the streak came to an end at DODGEBALL 116. Not only was DODGEBALL 116 Wet War XXII , it was also the third Snow War . Three of the four CREAMation Rules encounters have been Wet Wars as well...",missing_event
77311,The FALL of DUSSELDORF,11,DODGEBALL 11,"...ut of 17 is the lowest since DODGEBALL 77 in late-February. - After 27 weeks of dry weather, the streak came to an end at DODGEBALL 116. Not only was DODGEBALL 116 Wet War XXII , it was also the third Snow War . Three of the four CREAMation Rules encounters have been Wet Wars as well (the Adams/Fitzpatrick at D...",missing_event
77311,The FALL of DUSSELDORF,11,DODGEBALL 11,"...as gift indeed ... John Tronolone clashes with Tom Adams for the very first time ever. Plus, listen up for the DODGEBALL CXX main event announcement. DODGEBALL 118: Friday, 12.28.07 BoxBall Dodgeball kicks off two back-to-back nights of non-stop action! DODGEBALL 119: Saturday, 12.29.07 The test of endurance co...",missing_event
77311,The FALL of DUSSELDORF,11,DODGEBALL 11,"...or the DODGEBALL CXX main event announcement. DODGEBALL 118: Friday, 12.28.07 BoxBall Dodgeball kicks off two back-to-back nights of non-stop action! DODGEBALL 119: Saturday, 12.29.07 The test of endurance continues - what will happen at 119? DODGEBALL CXX: 1.5.08 The 2007 Gold Awards presented as well as the c...",missing_event
77959,The NORTH POLE,11,DODGEBALL 11,...07 year. This was his record-tying 11th time as captain as well (along with Chris Adams). - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - DODGEBALL 118: Double Header Friday! It was to see the return of the ever-so violent BoxBall Dodgeball . Plans however have been scrapped - what will happen on th...,missing_event
77959,The NORTH POLE,11,DODGEBALL 11,...rn of the ever-so violent BoxBall Dodgeball . Plans however have been scrapped - what will happen on this special Friday event? Find out December 28. DODGEBALL 119: Double Header Saturday! The test of stamina and endurance continues on December 29. Who knows what to expect! DODGEBALL CXX: Season Finale Extravag...,missing_event
78165,2007: YEAR in REVIEW,11,DODGEBALL 11,"...t and Melissa Kerr. Season 12 (November 10 to Present) DODGEBALL CX1 Opening things up with the LXXXVI rematch between Kevin Adams and Grant Cornero. DODGEBALL 114 Experience falters when Valerie Winston loses to Pam D'Luhy. DODGEBALL CXV ""The War to Settle the Scores"" when Fitzpatrick, Londono, and Marzarella ...",missing_event
78165,2007: YEAR in REVIEW,11,DODGEBALL 11,"...Adams, Avakian, and Basista. DODGEBALL ONE-SEVENTEEN Tom Adams narrowly defeats John Tronolone at the 2nd Annual Christmas Special. ................. DODGEBALL 118 (Friday, December 28) The inmates are running the asylum on this first of two consecutive action-packed nights. The first Friday event since DODGEBA...",missing_event
78165,2007: YEAR in REVIEW,11,DODGEBALL 11,"... consecutive action-packed nights. The first Friday event since DODGEBALL 50 and who in the hell knows what to expect. Can you say ""Trial and Error?"" DODGEBALL 119 (Saturday, December 29) Better be prepared both mentally and physically as the powerful southpaw Kevin Megill challenges blocking magician Justin Wo...",missing_event
78629,RAINBOW ROAD,11,DODGEBALL 11,"RAINBOW ROAD Body bruising, nut crushing, mentally impairing - The YEAR-END DOUBLE HEADER! Friday's DODGEBALL 118 Player's Choice Rimshot Contest Weeks of boiling anticipation had come to a head for Part 1 of this year-end double showdown. No captains were annou...",missing_event
78629,RAINBOW ROAD,11,DODGEBALL 11,...DeCuir (last competed at DB CX3); Marc Spirito (last competed at DB CX3); Bobby Bonney (last competed at DB 114) > New Players: (1) Cocoa Driscoll* - DODGEBALL 118 was Wet War XXIII and the first Friday event since DODGEBALL 50 in early-August 2006. - Travis Mills won the first-ever Player's Choice Rimshot Cont...,missing_event
78629,RAINBOW ROAD,11,DODGEBALL 11,"... 118, ""chase"" winner Mike Edwards ended up carrying the gold. - *Cocoa Driscoll is the first dog to ever compete in the game of dodgeball. Saturday's DODGEBALL 119 Megill vs. Wolf No fancy team names or stipulations in this second part of an already grueling Double Header. The ever-powerful, imposing southpaw K...",missing_event
78629,RAINBOW ROAD,11,DODGEBALL 11,"...iled in the groin; the odd smell of propane; Chris Adams and Chris Daly participaing without footwear Injury Update Returning to action at Saturday's DODGEBALL 119 was the one and only, ""The Big Kat"" Zach Katz. He may be wishing he made other plans because in the early-goings, Katz slipped and fell backwards se...",missing_event
78629,RAINBOW ROAD,11,DODGEBALL 11,"...mpeted at DB 100); Zach Katz (last competed at DB CVII); Steve Adams (last competed at DB CX1) > New Players: (2) Christina Rodriguez, Kelly Oberto - DODGEBALL 119 was the last event held in the 2007 year. - Kevin Megill defeated Justin Wolf, 5 to 2 in the night's main event. Megill moves to 5-1-1 while Wolf st...",missing_event
78629,RAINBOW ROAD,11,DODGEBALL 11,"... bruising dodgeball? Only the strong indeed survive. Hats off to the following competitors who fought tooth and nail for the entire durations of both DODGEBALL 118 and DODGEBALL 119: Bobby Vetrano, Diana DiBuccio, John Tronolone, Juan Londono, Justin Wolf, Kevin Megill, Melissa Kerr, and Mike ""Sputz"" Krott. Chr...",missing_event
78629,RAINBOW ROAD,11,DODGEBALL 11,"...l? Only the strong indeed survive. Hats off to the following competitors who fought tooth and nail for the entire durations of both DODGEBALL 118 and DODGEBALL 119: Bobby Vetrano, Diana DiBuccio, John Tronolone, Juan Londono, Justin Wolf, Kevin Megill, Melissa Kerr, and Mike ""Sputz"" Krott. Chris Adams, Grant Co...",missing_event
79407,The OSCARS,11,DODGEBALL 11,"...st some of the highlights over the last ten weeks. ~ Season 12's average attendance was 26.3. The sport witnessed the introduction of 14 new stars. ~ DODGEBALL 116, DODGEBALL 118, DODGEBALL CXX were all Wet Wars . ~ Diana DiBuccio, Kevin Adams, Ryan Letsche, and John Tronolone participated in all Season 12 even...",missing_event
79407,The OSCARS,11,DODGEBALL 11,"...highlights over the last ten weeks. ~ Season 12's average attendance was 26.3. The sport witnessed the introduction of 14 new stars. ~ DODGEBALL 116, DODGEBALL 118, DODGEBALL CXX were all Wet Wars . ~ Diana DiBuccio, Kevin Adams, Ryan Letsche, and John Tronolone participated in all Season 12 events. DODGEBALL C...",missing_event
8036,>>> Pain Ball POWER: XIV Results,11,DODGEBALL XI,">>> Pain Ball POWER: XIV Results >>> DODGEBALL XIV Results <<< As the weeks continue onward, the temperature drops. However, past history has shown that not even mother nature itself will stop these ...",missing_event
8036,>>> Pain Ball POWER: XIV Results,11,DODGEBALL XI,"...r to his brother back at XONE, chose almost all newblood, all of which were ready to take down some supreme giants of this sport. The battle known as DODGEBALL XIV was ready to go down as 31 hungry competitors squared off for a jam-packed three hours of the most exciting game around ... Right off the bat, Ben's...",missing_event
8036,>>> Pain Ball POWER: XIV Results,11,DODGEBALL XI,"...f the all time great rivalries. In order for a rivalry to be good, one cannot forget the great displays of athleticism that go along with each event. DODGEBALL XIV gave us many stand-out performers, some well known, some on the rise. Either way, these competitors deserve the proper respect for an oustanding ove...",missing_event
8036,>>> Pain Ball POWER: XIV Results,11,DODGEBALL XI,"...t to players who made their debut: Ken Kubes, Alysha Kelly, and Wesley Hebrew. These three rose the number of dodgeball players to 83. The end of the DODGEBALL XIV results will conclude with two new profiles! The final November showdown could be the blockbuster event. DODGEBALL 15 takes place on Saturday, Novem...",missing_event
81813,"Two CLEAN, Two CREAM'D",11,DODGEBALL 11,...forgivable sin it would be if missed out on this blockbuster. CREAMation Rules History Section .. DODGEBALL LXXXI .. DODGEBALL 91 .. DODGEBALL 105 .. DODGEBALL 116,missing_event
87174,Way Too Many LAUGHS,11,DODGEBALL 11,"...ALL CXXXVI was the 28th Wet War . Travis Mills stamped his name into the record books having won both Player's Choice Rimshot Contests , the first at DODGEBALL 118 . This was the first time an event ended in a tie since the inaugural Dodgeball Draft , DODGEBALL 101 , in late-August 2007. _______________________...",missing_event
88987,ROCKIN' and ROLLIN',11,DODGEBALL 11,"...out of the win column? Debut : DODGEBALL LVII on September 23, 2006 Return : DODGEBALL NINETY NINE on August 4, 2007 Notable Events : DODGEBALL 109 , DODGEBALL 119, DODGEBALL 134 JUAN ""The Cockroach"" has long since dispelled the notion that he's the resident ""comedy relief"", becoming one of the absolute toughes...",missing_event
90304,The JUAN-DERSTORM,11,DODGEBALL 11,"...rst shut-out since the DODGEBALL 97 slaughter, WALL v. ALL 2 , in July 2007. PickYourPoison History : DODGEBALL 75 .. DODGEBALL 78 .. DODGEBALL 92 .. DODGEBALL 114",missing_event
90436,And The CHASE is ON!,11,DODGEBALL 11,"...e, and overall) completely mirrored that of last week's DODGEBALL 142. This was only the second event to feature a ""Championship Chase"", the first at DODGEBALL 118 in late-December 2007. The Battle Royal has only become common as of recent memory, but its history can be traced back to the Spring of 2006. Hope Y...",missing_event
90436,And The CHASE is ON!,11,DODGEBALL 11,"...Londono's uncle made a guest appearance as did Mr. Fitzpatrick, father of Kevin, Dan, and Eamon. Battle Royal History DODGEBALL 39 .. DODGEBALL 62 .. DODGEBALL 118 .. DODGEBALL 132 .. DODGEBALL 133 .. DODGEBALL 134",missing_event
91944,ARMED FORCES,11,DODGEBALL 11,"...ptains for the evening. The one and only ""MoneyMaker"" Rimshot Contest at DODGEBALL C30 put a little extra cash in the victor's pocket. Beginning with DODGEBALL 118 in late-December 2007, those that triumphed won creative control over the night's event. Overall, there have been 12 prematch competitions. The winn...",missing_event
9361,>>> A November to REMEMBER,11,DODGEBALL XI,"... following week brought the ""luckiest"" dodgeball of them all with DODGEBALL 13. Just last week, another great event came about with the ever-exciting DODGEBALL XIV. With four memorable events in this month alone, one could have only wondered what the finale would bring ... One prediction was brought to the tabl...",missing_event
9667,>>> The NUMBERS,11,DODGEBALL XI,...2): 19 Players DODGEBALL X (10/28): 24 Players DODGEBALL XONE (11/04): 33 Players DODGEBALL XTWO (11/05): 42 Players DODGEBALL 13 (11/12): 33 Players DODGEBALL XIV (11/19): 31 Players DODGEBALL 15 (11/26): 37 Players DODGEBALL X6 (12/03): ??? Let the facts speak for themself. Even though DODGEBALL 7 and DODGEBA...,missing_event
96821,A Game of CAT and MOUSE,11,DODGEBALL 11,"... two formidable armies as he or she sees fit. Find out who wins the ""gold"" on October 11 beginning at 7:15pm! Player's Choice Rimshot Contest History DODGEBALL 118 ... DODGEBALL CXXXVI ... DODGEBALL 148 Championship Chase History DODGEBALL 118 ... DODGEBALL CXL3 *And don't forget about the thrilling Season 16 F...",missing_event
96821,A Game of CAT and MOUSE,11,DODGEBALL 11,"...tober 11 beginning at 7:15pm! Player's Choice Rimshot Contest History DODGEBALL 118 ... DODGEBALL CXXXVI ... DODGEBALL 148 Championship Chase History DODGEBALL 118 ... DODGEBALL CXL3 *And don't forget about the thrilling Season 16 Finale, DODGEBALL CLX, on October 18 with special start time of 6pm in effect!",missing_event
97113,"He Who Has The GOLD, Has The POWER",11,DODGEBALL 11,"... the total four Player's Choice contests. Championship Chase Notes : DODGEBALL 159 featured just the third Championship Chase , the first two held at DODGEBALL 118 and DODGEBALL CXL3 . Chris Adams came out victorious after numerous title switches and was rewarded with the ""Create-An-Event"" mystery prize which h...",missing_event
98331,The CREATION'S CREATION,11,DODGEBALL 11,"...s include Justin Wolf, Diana DiBuccio, Ryan Letsche, Bobby Vetrano, and four-time winner Kevin Fitzpatrick. History : DODGEBALL 39 .. DODGEBALL 62 .. DODGEBALL 118 .. DODGEBALL 132 .. DODGEBALL 133 .. DODGEBALL 134 .. DODGEBALL CXL3 .. DODGEBALL CLX ________________________________________ ______________ Up Nex...",missing_event
100771,Raiders of the Lost ARMS,12,DODGEBALL 12,"...sic Rules: 6 Votes *The unnamed Chris Adams-created ""SuperMario"" Dodgeball was taken off the list due to lack of equipment. History: DODGEBALL 108 .. DODGEBALL 124 ""The Writer"" Was Lazy Then Too DODGEBALL 168 did not have an official logo. Coincidently, DODGEBALL 68 in December 2006 did not have a poster to go ...",missing_event
100915,X-Mas Marks The Spot,12,DODGEBALL 12,"...ecial. Captains Statistics : Fitzpatrick 6-3-0 / Wolf 1-4-1. Kevin Fitzpatrick captained teams twice this year, having also defeated Lenny Herrera at DODGEBALL 123. Justin Wolf failed to claim victory the entire 2008 calendar year. He has yet to complete in anything other than a singles contest. Moments & Stars...",missing_event
106070,COURT Is Now In Session,12,DODGEBALL 12,"...nute, Basista accepted both the match and stipulation perhaps later regretting his decision. VIDEO: Click Here CREAMation 5 | February 9, 2008 EVENT: DODGEBALL 125 MATCH: Lauren Stopa and Ryan Letsche defeated Lauren Winston and Grant Cornero , 4 - 2. NOTES: Match announcement came by way of the ECD TextMessagi...",missing_event
76187,">>> Dodgeball, DONUTS, D'Luhy, DOMINATION",12,DODGEBALL 12,"...on December 15, each and every participant will have the opportunity to cast their votes. The results will be unveiled live, in front of the world at DODGEBALL 120 on January 5, 2008. PickYourPoison : D'LUHY versus V. WINSTON Secret sideline specialists head-to-head in the first PYP encounter in nearly seven mo...",missing_event
76689,"""... a date which will live in INFAMY ...""",12,DODGEBALL 12,"...st can't get enough of! Remember to mark Friday, December 28 and Saturday, December 29 on your calenders! Matches to be announced in the near future! DODGEBALL 120 The climactical season finale extraganza crashes Wall High School on January 5, 2008! Stayed tuned for more on this milestone!",missing_event
76977,WHIP-IT Good,12,DODGEBALL 12,"...l Xmas main event on December 22. DODGEBALL 118 / DODGEBALL 119: Double Header! Mark Friday, December 28 and Saturday, December 29 on your calenders! DODGEBALL 120 The climactical season finale extraganza on January 5, 2008!",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...ish anthems including ""La Bamba"", and the comedic ""Barbie Girl"". Disturbed, Amber, Finger Eleven, and so many more could also be heard live and loud. DODGEBALL 121 Match The sport's headed to Philadelphia! Okay, not really. Brothers battle it out when Michael Butler takes on Jim Butler at the Season 13 opening!...",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...and so much more created yet another lifelong memory for all involved. Thanks! to everyone! ...................................... SEASON 13 Schedule DODGEBALL 121: January 12, 2008 (Michael Butler vs. Jim Butler) DODGEBALL 122: January 19, 2008 DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herre...",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...olved. Thanks! to everyone! ...................................... SEASON 13 Schedule DODGEBALL 121: January 12, 2008 (Michael Butler vs. Jim Butler) DODGEBALL 122: January 19, 2008 DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBA...",missing_event
79407,The OSCARS,12,DODGEBALL 12,"..................................... SEASON 13 Schedule DODGEBALL 121: January 12, 2008 (Michael Butler vs. Jim Butler) DODGEBALL 122: January 19, 2008 DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBA...",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...anuary 12, 2008 (Michael Butler vs. Jim Butler) DODGEBALL 122: January 19, 2008 DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. A...",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...BALL 122: January 19, 2008 DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: Mar...",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...BALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March ...",missing_event
79407,The OSCARS,12,DODGEBALL 12,"... Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...ruary 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
79407,The OSCARS,12,DODGEBALL 12,"...ion"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
79677,"PHILADELPHIA, Here We Come!",12,DODGEBALL 12,"... to Philly"" ... How about the wild card, 2008 presidential candidate Ron Paul! Will the Pennsylvania native and Republican Congressman pay a visit at DODGEBALL 121? He might just show, you never know. After all, can you think of any other non-player to earn a coveted cover shot on an EastCoastDodgeball poster!?...",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,...able Returns: Rob Avakian (last competed at DB 114); Joey Smalls (last competed at DB 116); Lauren Stopa (last competed at DB 116) > New Players: 0 - DODGEBALL 121 kicked-off Season 13. - DODGEBALL 121 was held on the back courts of Wall High School for the 33rd consecutive event. The neon pink and orange Letsc...,missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,...ed at DB 114); Joey Smalls (last competed at DB 116); Lauren Stopa (last competed at DB 116) > New Players: 0 - DODGEBALL 121 kicked-off Season 13. - DODGEBALL 121 was held on the back courts of Wall High School for the 33rd consecutive event. The neon pink and orange Letsche Rims 2008 were also used. - The mat...,missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"... defeated K. Nogueira .. DODGEBALL 102 (9.1.07): L. Winston/DiBuccio defeated V. Winston/Stopa ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Season 13 Continues! DODGEBALL 122: January 19, 2008 (Ray Marzarella vs. Mike Edwards) DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2,...",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"...io defeated V. Winston/Stopa ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Season 13 Continues! DODGEBALL 122: January 19, 2008 (Ray Marzarella vs. Mike Edwards) DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBA...",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"...13 Continues! DODGEBALL 122: January 19, 2008 (Ray Marzarella vs. Mike Edwards) DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. A...",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"...rzarella vs. Mike Edwards) DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: Mar...",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"...BALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March ...",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"... Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"...ruary 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
80116,"The ""rEVOLution""",12,DODGEBALL 12,"...ion"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
80221,GanGREEN,12,DODGEBALL 12,"...ther victim? My oh my. With all that said, there is no denying the brutalization this encounter will entail. Catch Ray Marzarella vs. Mike Edwards at DODGEBALL 122, live from Wall High School, January 19.",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"...mparable record of 5-0-1. Marzarella, more of a team battle specialist, is now 3-3-2. You Can't See Me! Chris Adams, Tom Adams, Kevin Adams and as of DODGEBALL 122, Mike Edwards have all reached five singles victories. Throw in the Towel Already! Alison Bertsch, Sara DeCuir, Steve Adams and Ryan Letsche have ea...",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"...d and defeated all comers in the 2007 Monmouth University Co-Ed Division. ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ Plenty more in store for Season 13! DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBA...",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"...on. ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ Plenty more in store for Season 13! DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. A...",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"...re in store for Season 13! DODGEBALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: Mar...",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"...BALL 123: January 26, 2008 (Kevin Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March ...",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"... Fitzpatrick vs. Lenny Herrera) DODGEBALL 124: February 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"...ruary 2, 2008 (""Secret Selection"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
80480,POND PLUNGE,12,DODGEBALL 12,"...ion"") DODGEBALL 125: February 9, 2008 DODGEBALL 126: February 16, 2008 DODGEBALL 127: February 23, 2008 (WALL vs. ALL 5) DODGEBALL 128: March 1, 2008 DODGEBALL 129: March 8, 2008 DODGEBALL 130: March 15, 2008",missing_event
